Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_B10060_001,SE_B10060_002,SE_B10060_003,PCT_SE_B10060_002,PCT_SE_B10060_003
"06037213100","14000US06037213100","Census Tract 2131","Census Tract 2131, Los Angeles County, California","ca","140","00","ACSSF","0004485",,,,,"06","037",,,,"213100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,44,257,14.62,85.38
"06037213201","14000US06037213201","Census Tract 2132.01","Census Tract 2132.01, Los Angeles County, California","ca","140","00","ACSSF","0004486",,,,,"06","037",,,,"213201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,97,0,100
"06037213202","14000US06037213202","Census Tract 2132.02","Census Tract 2132.02, Los Angeles County, California","ca","140","00","ACSSF","0004487",,,,,"06","037",,,,"213202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,40,182,18.02,81.98
"06037213310","14000US06037213310","Census Tract 2133.10","Census Tract 2133.10, Los Angeles County, California","ca","140","00","ACSSF","0004488",,,,,"06","037",,,,"213310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0,138,0,100
"06037213320","14000US06037213320","Census Tract 2133.20","Census Tract 2133.20, Los Angeles County, California","ca","140","00","ACSSF","0004489",,,,,"06","037",,,,"213320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,92,0,100
"06037213401","14000US06037213401","Census Tract 2134.01","Census Tract 2134.01, Los Angeles County, California","ca","140","00","ACSSF","0004490",,,,,"06","037",,,,"213401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,100
"06037213402","14000US06037213402","Census Tract 2134.02","Census Tract 2134.02, Los Angeles County, California","ca","140","00","ACSSF","0004491",,,,,"06","037",,,,"213402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,20,106,15.87,84.13
"06037214000","14000US06037214000","Census Tract 2140","Census Tract 2140, Los Angeles County, California","ca","140","00","ACSSF","0004492",,,,,"06","037",,,,"214000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,737,83,89.88,10.12
"06037214100","14000US06037214100","Census Tract 2141","Census Tract 2141, Los Angeles County, California","ca","140","00","ACSSF","0004493",,,,,"06","037",,,,"214100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,630,26,96.04,3.96
"06037214400","14000US06037214400","Census Tract 2144","Census Tract 2144, Los Angeles County, California","ca","140","00","ACSSF","0004494",,,,,"06","037",,,,"214400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,53,0,100,0
"06037214501","14000US06037214501","Census Tract 2145.01","Census Tract 2145.01, Los Angeles County, California","ca","140","00","ACSSF","0004495",,,,,"06","037",,,,"214501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,50,18,73.53,26.47
"06037214502","14000US06037214502","Census Tract 2145.02","Census Tract 2145.02, Los Angeles County, California","ca","140","00","ACSSF","0004496",,,,,"06","037",,,,"214502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,32,0,100
"06037214503","14000US06037214503","Census Tract 2145.03","Census Tract 2145.03, Los Angeles County, California","ca","140","00","ACSSF","0004497",,,,,"06","037",,,,"214503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,4,63.64,36.36
"06037214600","14000US06037214600","Census Tract 2146","Census Tract 2146, Los Angeles County, California","ca","140","00","ACSSF","0004498",,,,,"06","037",,,,"214600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,265,59,81.79,18.21
"06037214700","14000US06037214700","Census Tract 2147","Census Tract 2147, Los Angeles County, California","ca","140","00","ACSSF","0004499",,,,,"06","037",,,,"214700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,403,73,84.66,15.34
"06037214800","14000US06037214800","Census Tract 2148","Census Tract 2148, Los Angeles County, California","ca","140","00","ACSSF","0004500",,,,,"06","037",,,,"214800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,302,59,83.66,16.34
"06037214901","14000US06037214901","Census Tract 2149.01","Census Tract 2149.01, Los Angeles County, California","ca","140","00","ACSSF","0004501",,,,,"06","037",,,,"214901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,384,103,78.85,21.15
"06037214902","14000US06037214902","Census Tract 2149.02","Census Tract 2149.02, Los Angeles County, California","ca","140","00","ACSSF","0004502",,,,,"06","037",,,,"214902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,265,13,95.32,4.68
"06037215101","14000US06037215101","Census Tract 2151.01","Census Tract 2151.01, Los Angeles County, California","ca","140","00","ACSSF","0004503",,,,,"06","037",,,,"215101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,61,60,50.41,49.59
"06037215102","14000US06037215102","Census Tract 2151.02","Census Tract 2151.02, Los Angeles County, California","ca","140","00","ACSSF","0004504",,,,,"06","037",,,,"215102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0,100,0
"06037216100","14000US06037216100","Census Tract 2161","Census Tract 2161, Los Angeles County, California","ca","140","00","ACSSF","0004505",,,,,"06","037",,,,"216100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591,322,269,54.48,45.52
"06037216200","14000US06037216200","Census Tract 2162","Census Tract 2162, Los Angeles County, California","ca","140","00","ACSSF","0004506",,,,,"06","037",,,,"216200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,383,267,58.92,41.08
"06037216300","14000US06037216300","Census Tract 2163","Census Tract 2163, Los Angeles County, California","ca","140","00","ACSSF","0004507",,,,,"06","037",,,,"216300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,553,252,68.7,31.3
"06037216401","14000US06037216401","Census Tract 2164.01","Census Tract 2164.01, Los Angeles County, California","ca","140","00","ACSSF","0004508",,,,,"06","037",,,,"216401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,203,35,85.29,14.71
"06037216402","14000US06037216402","Census Tract 2164.02","Census Tract 2164.02, Los Angeles County, California","ca","140","00","ACSSF","0004509",,,,,"06","037",,,,"216402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,146,60,70.87,29.13
"06037216700","14000US06037216700","Census Tract 2167","Census Tract 2167, Los Angeles County, California","ca","140","00","ACSSF","0004510",,,,,"06","037",,,,"216700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,310,277,52.81,47.19
"06037216800","14000US06037216800","Census Tract 2168","Census Tract 2168, Los Angeles County, California","ca","140","00","ACSSF","0004511",,,,,"06","037",,,,"216800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,374,143,72.34,27.66
"06037216900","14000US06037216900","Census Tract 2169","Census Tract 2169, Los Angeles County, California","ca","140","00","ACSSF","0004512",,,,,"06","037",,,,"216900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012,424,588,41.9,58.1
"06037217001","14000US06037217001","Census Tract 2170.01","Census Tract 2170.01, Los Angeles County, California","ca","140","00","ACSSF","0004513",,,,,"06","037",,,,"217001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,430,43,90.91,9.09
"06037217002","14000US06037217002","Census Tract 2170.02","Census Tract 2170.02, Los Angeles County, California","ca","140","00","ACSSF","0004514",,,,,"06","037",,,,"217002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,344,163,67.85,32.15
"06037217100","14000US06037217100","Census Tract 2171","Census Tract 2171, Los Angeles County, California","ca","140","00","ACSSF","0004515",,,,,"06","037",,,,"217100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832,351,481,42.19,57.81
"06037217200","14000US06037217200","Census Tract 2172","Census Tract 2172, Los Angeles County, California","ca","140","00","ACSSF","0004516",,,,,"06","037",,,,"217200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,140,259,35.09,64.91
"06037218110","14000US06037218110","Census Tract 2181.10","Census Tract 2181.10, Los Angeles County, California","ca","140","00","ACSSF","0004517",,,,,"06","037",,,,"218110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,35,306,10.26,89.74
"06037218120","14000US06037218120","Census Tract 2181.20","Census Tract 2181.20, Los Angeles County, California","ca","140","00","ACSSF","0004518",,,,,"06","037",,,,"218120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,9,283,3.08,96.92
"06037218210","14000US06037218210","Census Tract 2182.10","Census Tract 2182.10, Los Angeles County, California","ca","140","00","ACSSF","0004519",,,,,"06","037",,,,"218210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,49,224,17.95,82.05
"06037218220","14000US06037218220","Census Tract 2182.20","Census Tract 2182.20, Los Angeles County, California","ca","140","00","ACSSF","0004520",,,,,"06","037",,,,"218220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,65,393,14.19,85.81
"06037218300","14000US06037218300","Census Tract 2183","Census Tract 2183, Los Angeles County, California","ca","140","00","ACSSF","0004521",,,,,"06","037",,,,"218300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621,70,551,11.27,88.73
"06037218400","14000US06037218400","Census Tract 2184","Census Tract 2184, Los Angeles County, California","ca","140","00","ACSSF","0004522",,,,,"06","037",,,,"218400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,33,385,7.89,92.11
"06037218500","14000US06037218500","Census Tract 2185","Census Tract 2185, Los Angeles County, California","ca","140","00","ACSSF","0004523",,,,,"06","037",,,,"218500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,68,259,20.8,79.2
"06037218600","14000US06037218600","Census Tract 2186","Census Tract 2186, Los Angeles County, California","ca","140","00","ACSSF","0004524",,,,,"06","037",,,,"218600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,53,375,12.38,87.62
"06037218701","14000US06037218701","Census Tract 2187.01","Census Tract 2187.01, Los Angeles County, California","ca","140","00","ACSSF","0004525",,,,,"06","037",,,,"218701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,79,276,22.25,77.75
"06037218702","14000US06037218702","Census Tract 2187.02","Census Tract 2187.02, Los Angeles County, California","ca","140","00","ACSSF","0004526",,,,,"06","037",,,,"218702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,8,189,4.06,95.94
"06037218800","14000US06037218800","Census Tract 2188","Census Tract 2188, Los Angeles County, California","ca","140","00","ACSSF","0004527",,,,,"06","037",,,,"218800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,30,181,14.22,85.78
"06037218900","14000US06037218900","Census Tract 2189","Census Tract 2189, Los Angeles County, California","ca","140","00","ACSSF","0004528",,,,,"06","037",,,,"218900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,63,197,24.23,75.77
"06037219010","14000US06037219010","Census Tract 2190.10","Census Tract 2190.10, Los Angeles County, California","ca","140","00","ACSSF","0004529",,,,,"06","037",,,,"219010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,31,438,6.61,93.39
"06037219020","14000US06037219020","Census Tract 2190.20","Census Tract 2190.20, Los Angeles County, California","ca","140","00","ACSSF","0004530",,,,,"06","037",,,,"219020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,54,572,8.63,91.37
"06037219300","14000US06037219300","Census Tract 2193","Census Tract 2193, Los Angeles County, California","ca","140","00","ACSSF","0004531",,,,,"06","037",,,,"219300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,62,279,18.18,81.82
"06037219500","14000US06037219500","Census Tract 2195","Census Tract 2195, Los Angeles County, California","ca","140","00","ACSSF","0004532",,,,,"06","037",,,,"219500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,54,516,9.47,90.53
"06037219700","14000US06037219700","Census Tract 2197","Census Tract 2197, Los Angeles County, California","ca","140","00","ACSSF","0004533",,,,,"06","037",,,,"219700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,74,633,10.47,89.53
"06037219800","14000US06037219800","Census Tract 2198","Census Tract 2198, Los Angeles County, California","ca","140","00","ACSSF","0004534",,,,,"06","037",,,,"219800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,22,252,8.03,91.97
"06037219901","14000US06037219901","Census Tract 2199.01","Census Tract 2199.01, Los Angeles County, California","ca","140","00","ACSSF","0004535",,,,,"06","037",,,,"219901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,49,328,13,87
"06037219902","14000US06037219902","Census Tract 2199.02","Census Tract 2199.02, Los Angeles County, California","ca","140","00","ACSSF","0004536",,,,,"06","037",,,,"219902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,56,489,10.28,89.72
"06037220000","14000US06037220000","Census Tract 2200","Census Tract 2200, Los Angeles County, California","ca","140","00","ACSSF","0004537",,,,,"06","037",,,,"220000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,83,547,13.17,86.83
"06037220100","14000US06037220100","Census Tract 2201","Census Tract 2201, Los Angeles County, California","ca","140","00","ACSSF","0004538",,,,,"06","037",,,,"220100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,31,467,6.22,93.78
"06037221110","14000US06037221110","Census Tract 2211.10","Census Tract 2211.10, Los Angeles County, California","ca","140","00","ACSSF","0004539",,,,,"06","037",,,,"221110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,0,96,0,100
"06037221120","14000US06037221120","Census Tract 2211.20","Census Tract 2211.20, Los Angeles County, California","ca","140","00","ACSSF","0004540",,,,,"06","037",,,,"221120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,69,0,100
"06037221210","14000US06037221210","Census Tract 2212.10","Census Tract 2212.10, Los Angeles County, California","ca","140","00","ACSSF","0004541",,,,,"06","037",,,,"221210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,24,219,9.88,90.12
"06037221220","14000US06037221220","Census Tract 2212.20","Census Tract 2212.20, Los Angeles County, California","ca","140","00","ACSSF","0004542",,,,,"06","037",,,,"221220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,0,149,0,100
"06037221302","14000US06037221302","Census Tract 2213.02","Census Tract 2213.02, Los Angeles County, California","ca","140","00","ACSSF","0004543",,,,,"06","037",,,,"221302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,7,138,4.83,95.17
"06037221303","14000US06037221303","Census Tract 2213.03","Census Tract 2213.03, Los Angeles County, California","ca","140","00","ACSSF","0004544",,,,,"06","037",,,,"221303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,31,79,28.18,71.82
"06037221304","14000US06037221304","Census Tract 2213.04","Census Tract 2213.04, Los Angeles County, California","ca","140","00","ACSSF","0004545",,,,,"06","037",,,,"221304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,39,0,100
"06037221401","14000US06037221401","Census Tract 2214.01","Census Tract 2214.01, Los Angeles County, California","ca","140","00","ACSSF","0004546",,,,,"06","037",,,,"221401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,16,182,8.08,91.92
"06037221402","14000US06037221402","Census Tract 2214.02","Census Tract 2214.02, Los Angeles County, California","ca","140","00","ACSSF","0004547",,,,,"06","037",,,,"221402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,36,162,18.18,81.82
"06037221500","14000US06037221500","Census Tract 2215","Census Tract 2215, Los Angeles County, California","ca","140","00","ACSSF","0004548",,,,,"06","037",,,,"221500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,0,193,0,100
"06037221601","14000US06037221601","Census Tract 2216.01","Census Tract 2216.01, Los Angeles County, California","ca","140","00","ACSSF","0004549",,,,,"06","037",,,,"221601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,18,165,9.84,90.16
"06037221602","14000US06037221602","Census Tract 2216.02","Census Tract 2216.02, Los Angeles County, California","ca","140","00","ACSSF","0004550",,,,,"06","037",,,,"221602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,83,0,100
"06037221710","14000US06037221710","Census Tract 2217.10","Census Tract 2217.10, Los Angeles County, California","ca","140","00","ACSSF","0004551",,,,,"06","037",,,,"221710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,152,0,100
"06037221810","14000US06037221810","Census Tract 2218.10","Census Tract 2218.10, Los Angeles County, California","ca","140","00","ACSSF","0004552",,,,,"06","037",,,,"221810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0,86,0,100
"06037221820","14000US06037221820","Census Tract 2218.20","Census Tract 2218.20, Los Angeles County, California","ca","140","00","ACSSF","0004553",,,,,"06","037",,,,"221820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,100
"06037221900","14000US06037221900","Census Tract 2219","Census Tract 2219, Los Angeles County, California","ca","140","00","ACSSF","0004554",,,,,"06","037",,,,"221900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,40,0,100
"06037222001","14000US06037222001","Census Tract 2220.01","Census Tract 2220.01, Los Angeles County, California","ca","140","00","ACSSF","0004555",,,,,"06","037",,,,"222001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,94,398,19.11,80.89
"06037222002","14000US06037222002","Census Tract 2220.02","Census Tract 2220.02, Los Angeles County, California","ca","140","00","ACSSF","0004556",,,,,"06","037",,,,"222002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,7,463,1.49,98.51
"06037222100","14000US06037222100","Census Tract 2221","Census Tract 2221, Los Angeles County, California","ca","140","00","ACSSF","0004557",,,,,"06","037",,,,"222100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,32,370,7.96,92.04
"06037222200","14000US06037222200","Census Tract 2222","Census Tract 2222, Los Angeles County, California","ca","140","00","ACSSF","0004558",,,,,"06","037",,,,"222200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,37,225,14.12,85.88
"06037222500","14000US06037222500","Census Tract 2225","Census Tract 2225, Los Angeles County, California","ca","140","00","ACSSF","0004559",,,,,"06","037",,,,"222500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,54,458,10.55,89.45
"06037222600","14000US06037222600","Census Tract 2226","Census Tract 2226, Los Angeles County, California","ca","140","00","ACSSF","0004560",,,,,"06","037",,,,"222600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,0,288,0,100
"06037222700","14000US06037222700","Census Tract 2227","Census Tract 2227, Los Angeles County, California","ca","140","00","ACSSF","0004561",,,,,"06","037",,,,"222700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,
"06037224010","14000US06037224010","Census Tract 2240.10","Census Tract 2240.10, Los Angeles County, California","ca","140","00","ACSSF","0004562",,,,,"06","037",,,,"224010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,100
"06037224020","14000US06037224020","Census Tract 2240.20","Census Tract 2240.20, Los Angeles County, California","ca","140","00","ACSSF","0004563",,,,,"06","037",,,,"224020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,34,0,100
"06037224200","14000US06037224200","Census Tract 2242","Census Tract 2242, Los Angeles County, California","ca","140","00","ACSSF","0004564",,,,,"06","037",,,,"224200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,66,0,100
"06037224310","14000US06037224310","Census Tract 2243.10","Census Tract 2243.10, Los Angeles County, California","ca","140","00","ACSSF","0004565",,,,,"06","037",,,,"224310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,13,25,34.21,65.79
"06037224320","14000US06037224320","Census Tract 2243.20","Census Tract 2243.20, Los Angeles County, California","ca","140","00","ACSSF","0004566",,,,,"06","037",,,,"224320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,14,38,26.92,73.08
"06037224410","14000US06037224410","Census Tract 2244.10","Census Tract 2244.10, Los Angeles County, California","ca","140","00","ACSSF","0004567",,,,,"06","037",,,,"224410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,16,150,9.64,90.36
"06037224420","14000US06037224420","Census Tract 2244.20","Census Tract 2244.20, Los Angeles County, California","ca","140","00","ACSSF","0004568",,,,,"06","037",,,,"224420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,25,44,36.23,63.77
"06037224600","14000US06037224600","Census Tract 2246","Census Tract 2246, Los Angeles County, California","ca","140","00","ACSSF","0004569",,,,,"06","037",,,,"224600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,5,76,6.17,93.83
"06037224700","14000US06037224700","Census Tract 2247","Census Tract 2247, Los Angeles County, California","ca","140","00","ACSSF","0004570",,,,,"06","037",,,,"224700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,12,14.29,85.71
"06037226001","14000US06037226001","Census Tract 2260.01","Census Tract 2260.01, Los Angeles County, California","ca","140","00","ACSSF","0004571",,,,,"06","037",,,,"226001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100
"06037226002","14000US06037226002","Census Tract 2260.02","Census Tract 2260.02, Los Angeles County, California","ca","140","00","ACSSF","0004572",,,,,"06","037",,,,"226002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,47,90,34.31,65.69
"06037226410","14000US06037226410","Census Tract 2264.10","Census Tract 2264.10, Los Angeles County, California","ca","140","00","ACSSF","0004573",,,,,"06","037",,,,"226410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,118,0,100
"06037226420","14000US06037226420","Census Tract 2264.20","Census Tract 2264.20, Los Angeles County, California","ca","140","00","ACSSF","0004574",,,,,"06","037",,,,"226420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,0,219,0,100
"06037226700","14000US06037226700","Census Tract 2267","Census Tract 2267, Los Angeles County, California","ca","140","00","ACSSF","0004575",,,,,"06","037",,,,"226700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,0,301,0,100
"06037227010","14000US06037227010","Census Tract 2270.10","Census Tract 2270.10, Los Angeles County, California","ca","140","00","ACSSF","0004576",,,,,"06","037",,,,"227010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,0,251,0,100
"06037227020","14000US06037227020","Census Tract 2270.20","Census Tract 2270.20, Los Angeles County, California","ca","140","00","ACSSF","0004577",,,,,"06","037",,,,"227020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,0,183,0,100
"06037228100","14000US06037228100","Census Tract 2281","Census Tract 2281, Los Angeles County, California","ca","140","00","ACSSF","0004578",,,,,"06","037",,,,"228100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,0,348,0,100
"06037228210","14000US06037228210","Census Tract 2282.10","Census Tract 2282.10, Los Angeles County, California","ca","140","00","ACSSF","0004579",,,,,"06","037",,,,"228210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,0,278,0,100
"06037228220","14000US06037228220","Census Tract 2282.20","Census Tract 2282.20, Los Angeles County, California","ca","140","00","ACSSF","0004580",,,,,"06","037",,,,"228220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,4,305,1.29,98.71
"06037228310","14000US06037228310","Census Tract 2283.10","Census Tract 2283.10, Los Angeles County, California","ca","140","00","ACSSF","0004581",,,,,"06","037",,,,"228310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,0,229,0,100
"06037228320","14000US06037228320","Census Tract 2283.20","Census Tract 2283.20, Los Angeles County, California","ca","140","00","ACSSF","0004582",,,,,"06","037",,,,"228320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,0,193,0,100
"06037228410","14000US06037228410","Census Tract 2284.10","Census Tract 2284.10, Los Angeles County, California","ca","140","00","ACSSF","0004583",,,,,"06","037",,,,"228410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,12,207,5.48,94.52
"06037228420","14000US06037228420","Census Tract 2284.20","Census Tract 2284.20, Los Angeles County, California","ca","140","00","ACSSF","0004584",,,,,"06","037",,,,"228420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,0,154,0,100
"06037228500","14000US06037228500","Census Tract 2285","Census Tract 2285, Los Angeles County, California","ca","140","00","ACSSF","0004585",,,,,"06","037",,,,"228500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,0,304,0,100
"06037228600","14000US06037228600","Census Tract 2286","Census Tract 2286, Los Angeles County, California","ca","140","00","ACSSF","0004586",,,,,"06","037",,,,"228600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,14,259,5.13,94.87
"06037228710","14000US06037228710","Census Tract 2287.10","Census Tract 2287.10, Los Angeles County, California","ca","140","00","ACSSF","0004587",,,,,"06","037",,,,"228710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0,238,0,100
"06037228720","14000US06037228720","Census Tract 2287.20","Census Tract 2287.20, Los Angeles County, California","ca","140","00","ACSSF","0004588",,,,,"06","037",,,,"228720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,6,313,1.88,98.12
"06037228800","14000US06037228800","Census Tract 2288","Census Tract 2288, Los Angeles County, California","ca","140","00","ACSSF","0004589",,,,,"06","037",,,,"228800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,0,386,0,100
"06037228900","14000US06037228900","Census Tract 2289","Census Tract 2289, Los Angeles County, California","ca","140","00","ACSSF","0004590",,,,,"06","037",,,,"228900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,0,132,0,100
